"","category","location","years","value"
"30858","미더덕","부산광역시",2006,0
"30859","미더덕","전라남도",2006,1
"30860","미더덕","경상남도",2006,7
"30861","성게류","부산광역시",2006,352
"30862","성게류","인천광역시",2006,0
"30863","성게류","울산광역시",2006,96
"30864","성게류","강원도",2006,149
"30865","성게류","충청남도",2006,8
"30866","성게류","전라북도",2006,0
"30867","성게류","전라남도",2006,3
"30868","성게류","경상북도",2006,1512
"30869","성게류","경상남도",2006,11
"30870","성게류","제주도",2006,465
"30871","우렁쉥이","부산광역시",2006,0
"30872","우렁쉥이","울산광역시",2006,0
"30873","우렁쉥이","강원도",2006,327
"30874","우렁쉥이","충청남도",2006,1
"30875","우렁쉥이","전라남도",2006,10
"30876","우렁쉥이","경상북도",2006,19
"30877","우렁쉥이","경상남도",2006,748
"30878","우렁쉥이","제주도",2006,0
"30879","해삼","부산광역시",2006,31
"30880","해삼","인천광역시",2006,67
"30881","해삼","울산광역시",2006,0
"30882","해삼","경기도",2006,0
"30883","해삼","강원도",2006,333
"30884","해삼","충청남도",2006,35
"30885","해삼","전라북도",2006,67
"30886","해삼","전라남도",2006,111
"30887","해삼","경상북도",2006,175
"30888","해삼","경상남도",2006,760
"30889","해삼","제주도",2006,35
"30890","오만둥이","전라남도",2006,0
"30891","오만둥이","경상남도",2006,0
"30892","기타수산동물류","부산광역시",2006,0
"30893","기타수산동물류","인천광역시",2006,0
"30894","기타수산동물류","울산광역시",2006,0
"30895","기타수산동물류","강원도",2006,7
"30896","기타수산동물류","충청남도",2006,138
"30897","기타수산동물류","전라북도",2006,0
"30898","기타수산동물류","전라남도",2006,554
"30899","기타수산동물류","경상북도",2006,1
"30900","기타수산동물류","경상남도",2006,44
"30901","기타수산동물류","제주도",2006,5
"30902","김류","강원도",2006,2
"30903","김류","충청남도",2006,0
"30904","김류","전라남도",2006,0
"30905","김류","경상북도",2006,0
"30906","김류","경상남도",2006,0
"30907","꼬시래기류","부산광역시",2006,0
"30908","꼬시래기류","울산광역시",2006,0
"30909","꼬시래기류","경기도",2006,0
"30910","꼬시래기류","충청남도",2006,0
"30911","꼬시래기류","전라남도",2006,11
"30912","꼬시래기류","경상남도",2006,0
"30913","다시마류","부산광역시",2006,0
"30914","다시마류","울산광역시",2006,0
"30915","다시마류","강원도",2006,12
"30916","다시마류","충청남도",2006,0
"30917","다시마류","전라남도",2006,0
"30918","도박류","부산광역시",2006,8
"30919","도박류","울산광역시",2006,72
"30920","도박류","강원도",2006,0
"30921","도박류","제주도",2006,393
"30922","모자반(말)류","부산광역시",2006,0
"30923","모자반(말)류","충청남도",2006,0
"30924","모자반(말)류","전라남도",2006,1
"30925","모자반(말)류","경상북도",2006,0
"30926","모자반(말)류","경상남도",2006,0
"30927","모자반(말)류","제주도",2006,0
"30928","미역류","부산광역시",2006,245
"30929","미역류","울산광역시",2006,197
"30930","미역류","경기도",2006,0
"30931","미역류","강원도",2006,327
"30932","미역류","충청남도",2006,7
"30933","미역류","전라북도",2006,0
"30934","미역류","전라남도",2006,340
"30935","미역류","경상북도",2006,891
"30936","미역류","경상남도",2006,1502
"30937","미역류","제주도",2006,60
"30938","우뭇가사리","부산광역시",2006,9
"30939","우뭇가사리","울산광역시",2006,0
"30940","우뭇가사리","충청남도",2006,0
"30941","우뭇가사리","전라남도",2006,2
"30942","우뭇가사리","경상북도",2006,202
"30943","우뭇가사리","경상남도",2006,97
"30944","우뭇가사리","제주도",2006,2702
"30945","기타가사리","부산광역시",2006,0
"30946","기타가사리","충청남도",2006,45
"30947","기타가사리","전라남도",2006,44
"30948","기타가사리","경상남도",2006,0
"30949","기타가사리","제주도",2006,239
"30950","청각","부산광역시",2006,71
"30951","청각","울산광역시",2006,0
"30952","청각","충청남도",2006,0
"30953","청각","전라북도",2006,0
"30954","청각","전라남도",2006,63
"30955","청각","경상북도",2006,0
"30956","청각","경상남도",2006,2739
"30957","청각","제주도",2006,2
"30958","톳","부산광역시",2006,8
"30959","톳","울산광역시",2006,7
"30960","톳","강원도",2006,0
"30961","톳","충청남도",2006,0
"30962","톳","전라북도",2006,0
"30963","톳","전라남도",2006,1023
"30964","톳","경상북도",2006,0
"30965","톳","경상남도",2006,27
"30966","톳","제주도",2006,1868
"30967","파래류","부산광역시",2006,0
"30968","파래류","인천광역시",2006,0
"30969","파래류","울산광역시",2006,0
"30970","파래류","경기도",2006,0
"30971","파래류","충청남도",2006,20
"30972","파래류","전라남도",2006,90
"30973","파래류","경상북도",2006,0
"30974","파래류","경상남도",2006,13
"30975","파래류","제주도",2006,41
"30976","매생이","전라남도",2006,0
"30977","매생이","경상남도",2006,0
"30978","기타해조류","부산광역시",2006,13
"30979","기타해조류","울산광역시",2006,0
"30980","기타해조류","강원도",2006,4
"30981","기타해조류","충청남도",2006,65
"30982","기타해조류","전라남도",2006,65
"30983","기타해조류","경상북도",2006,0
"30984","기타해조류","경상남도",2006,6
"30985","기타해조류","제주도",2006,221
"30986","가오리류","부산광역시",2007,88
"30987","가오리류","인천광역시",2007,438
"30988","가오리류","울산광역시",2007,25
"30989","가오리류","경기도",2007,40
"30990","가오리류","강원도",2007,15
"30991","가오리류","충청남도",2007,1626
"30992","가오리류","전라북도",2007,220
"30993","가오리류","전라남도",2007,920
"30994","가오리류","경상북도",2007,284
"30995","가오리류","경상남도",2007,280
"30996","가오리류","제주도",2007,60
"30997","가자미류","부산광역시",2007,3426
"30998","가자미류","인천광역시",2007,916
"30999","가자미류","울산광역시",2007,5856
"31000","가자미류","경기도",2007,15
"31001","가자미류","강원도",2007,2449
"31002","가자미류","충청남도",2007,1984
"31003","가자미류","전라북도",2007,405
"31004","가자미류","전라남도",2007,700
"31005","가자미류","경상북도",2007,4877
"31006","가자미류","경상남도",2007,3357
"31007","가자미류","제주도",2007,355
"31008","갈치","부산광역시",2007,29428
"31009","갈치","인천광역시",2007,858
"31010","갈치","울산광역시",2007,127
"31011","갈치","강원도",2007,0
"31012","갈치","충청남도",2007,103
"31013","갈치","전라북도",2007,558
"31014","갈치","전라남도",2007,7831
"31015","갈치","경상북도",2007,36
"31016","갈치","경상남도",2007,4405
"31017","갈치","제주도",2007,22683
"31018","강달이류","부산광역시",2007,4985
"31019","강달이류","인천광역시",2007,167
"31020","강달이류","강원도",2007,6
"31021","강달이류","충청남도",2007,0
"31022","강달이류","전라북도",2007,348
"31023","강달이류","전라남도",2007,6791
"31024","강달이류","경상북도",2007,0
"31025","강달이류","경상남도",2007,1418
"31026","강달이류","제주도",2007,102
"31027","고등어","부산광역시",2007,126983
"31028","고등어","인천광역시",2007,125
"31029","고등어","울산광역시",2007,9
"31030","고등어","강원도",2007,221
"31031","고등어","충청남도",2007,2730
"31032","고등어","전라북도",2007,1
"31033","고등어","전라남도",2007,2362
"31034","고등어","경상북도",2007,640
"31035","고등어","경상남도",2007,7969
"31036","고등어","제주도",2007,2736
"31037","망치고등어","부산광역시",2007,0
"31038","망치고등어","강원도",2007,0
"31039","망치고등어","경상남도",2007,0
"31040","망치고등어","제주도",2007,0
"31041","꽁치","부산광역시",2007,88
"31042","꽁치","울산광역시",2007,30
"31043","꽁치","강원도",2007,2545
"31044","꽁치","충청남도",2007,0
"31045","꽁치","전라북도",2007,0
"31046","꽁치","전라남도",2007,7
"31047","꽁치","경상북도",2007,1568
"31048","꽁치","경상남도",2007,502
"31049","꽁치","제주도",2007,0
"31050","학공치","부산광역시",2007,2
"31051","학공치","울산광역시",2007,5
"31052","학공치","강원도",2007,122
"31053","학공치","충청남도",2007,2
"31054","학공치","전라북도",2007,0
"31055","학공치","전라남도",2007,0
"31056","학공치","경상북도",2007,72
"31057","학공치","경상남도",2007,90
"31058","학공치","제주도",2007,0
"31059","넙치류","부산광역시",2007,143
"31060","넙치류","인천광역시",2007,291
"31061","넙치류","울산광역시",2007,66
"31062","넙치류","경기도",2007,67
"31063","넙치류","강원도",2007,154
"31064","넙치류","충청남도",2007,781
"31065","넙치류","전라북도",2007,600
"31066","넙치류","전라남도",2007,428
"31067","넙치류","경상북도",2007,105
"31068","넙치류","경상남도",2007,294
"31069","넙치류","제주도",2007,145
"31070","농어류","부산광역시",2007,6
"31071","농어류","인천광역시",2007,74
"31072","농어류","울산광역시",2007,14
"31073","농어류","경기도",2007,4
"31074","농어류","강원도",2007,0
"31075","농어류","충청남도",2007,71
"31076","농어류","전라북도",2007,45
"31077","농어류","전라남도",2007,543
"31078","농어류","경상북도",2007,1
"31079","농어류","경상남도",2007,190
"31080","농어류","제주도",2007,59
"31081","눈볼대","부산광역시",2007,2693
"31082","눈볼대","울산광역시",2007,34
"31083","눈볼대","강원도",2007,52
"31084","눈볼대","충청남도",2007,0
"31085","눈볼대","전라북도",2007,0
"31086","눈볼대","전라남도",2007,86
"31087","눈볼대","경상북도",2007,0
"31088","눈볼대","경상남도",2007,2
"31089","눈볼대","제주도",2007,19
"31090","능성어","부산광역시",2007,0
"31091","능성어","인천광역시",2007,0
"31092","능성어","울산광역시",2007,1
"31093","능성어","충청남도",2007,0
"31094","능성어","전라북도",2007,0
"31095","능성어","전라남도",2007,20
"31096","능성어","경상북도",2007,0
"31097","능성어","경상남도",2007,14
"31098","능성어","제주도",2007,0
"31099","참다랑어","부산광역시",2007,0
"31100","참다랑어","강원도",2007,0
"31101","참다랑어","경상북도",2007,0
"31102","기타다랑어류","부산광역시",2007,3741
"31103","기타다랑어류","인천광역시",2007,0
"31104","기타다랑어류","울산광역시",2007,0
"31105","기타다랑어류","강원도",2007,0
"31106","기타다랑어류","전라북도",2007,0
"31107","기타다랑어류","전라남도",2007,0
"31108","기타다랑어류","경상북도",2007,355
"31109","기타다랑어류","경상남도",2007,35
"31110","기타다랑어류","제주도",2007,3
"31111","도루묵","부산광역시",2007,59
"31112","도루묵","울산광역시",2007,125
"31113","도루묵","강원도",2007,2543
"31114","도루묵","경상북도",2007,1042
"31115","도루묵","경상남도",2007,0
"31116","대구","부산광역시",2007,693
"31117","대구","인천광역시",2007,380
"31118","대구","울산광역시",2007,309
"31119","대구","강원도",2007,895
"31120","대구","충청남도",2007,3056
"31121","대구","전라북도",2007,48
"31122","대구","전라남도",2007,23
"31123","대구","경상북도",2007,1388
"31124","대구","경상남도",2007,741
"31125","대구","제주도",2007,0
"31126","감성돔","부산광역시",2007,3
"31127","감성돔","인천광역시",2007,0
"31128","감성돔","울산광역시",2007,0
"31129","감성돔","강원도",2007,29
"31130","감성돔","충청남도",2007,4
"31131","감성돔","전라북도",2007,7
"31132","감성돔","전라남도",2007,368
"31133","감성돔","경상북도",2007,0
"31134","감성돔","경상남도",2007,536
"31135","감성돔","제주도",2007,0
"31136","옥돔","부산광역시",2007,0
"31137","옥돔","인천광역시",2007,0
"31138","옥돔","울산광역시",2007,0
"31139","옥돔","강원도",2007,0
"31140","옥돔","충청남도",2007,0
"31141","옥돔","전라남도",2007,211
"31142","옥돔","경상남도",2007,1
"31143","옥돔","제주도",2007,1358
"31144","자리돔","부산광역시",2007,0
"31145","자리돔","울산광역시",2007,0
"31146","자리돔","강원도",2007,0
"31147","자리돔","충청남도",2007,0
